time_s,voltage_v,current_a_raw,ah,temperature_c,current_a,dt_s,soc_est
8698.163,4.10034,0.0,-0.15716,25.83245,-0.0,1.0050040000005538,0.09805517241379313
8699.159001,4.10034,0.0,-0.15716,25.61949,-0.0,0.9960009999995236,0.09805517241379313
8700.160997,4.10034,0.0,-0.15716,25.83245,-0.0,1.0019960000008723,0.09805517241379313
8701.159996,4.10034,0.0,-0.15716,25.6307,-0.0,0.9989989999994577,0.09805517241379313
8702.160001,4.10034,0.0,-0.15716,25.61949,-0.0,1.0000049999998737,0.09805517241379313
8703.164994,4.10034,0.0,-0.15716,25.83245,-0.0,1.0049930000004679,0.09805517241379313
8704.164003,4.10034,0.0,-0.15716,25.6307,-0.0,0.9990089999992051,0.09805517241379313
8705.158999,4.10034,0.0,-0.15716,25.83245,-0.0,0.9949959999994462,0.09805517241379313
8706.157998,4.10034,0.0,-0.15716,25.61949,-0.0,0.9989990000012767,0.09805517241379313
8707.160004,4.10034,0.0,-0.15716,25.83245,-0.0,1.0020059999988007,0.09805517241379313
8708.159998,4.10034,0.0,-0.15716,25.72036,-0.0,0.9999939999997878,0.09805517241379313
8709.161995,4.10034,0.0,-0.15716,25.72036,-0.0,1.0019970000012108,0.09805517241379313
8710.159002,4.10034,0.0,-0.15716,25.61949,-0.0,0.9970069999999396,0.09805517241379313
8711.163,4.10034,0.0,-0.15716,25.61949,-0.0,1.0039980000001378,0.09805517241379313
8712.161998,4.10034,0.0,-0.15716,25.6307,-0.0,0.9989979999991192,0.09805517241379313
8713.162003,4.10034,0.0,-0.15716,25.83245,-0.0,1.0000049999998737,0.09805517241379313
8714.163003,4.10034,0.0,-0.15716,25.61949,-0.0,1.0010000000002037,0.09805517241379313
8715.157003,4.10034,0.0,-0.15716,25.61949,-0.0,0.9940000000005966,0.09805517241379313
8716.163998,4.10034,0.0,-0.15716,25.61949,-0.0,1.0069949999997334,0.09805517241379313
8717.162002,4.10034,0.0,-0.15716,25.61949,-0.0,0.9980039999991277,0.09805517241379313
8718.158003,4.10034,0.0,-0.15716,25.83245,-0.0,0.9960010000013426,0.09805517241379313
8719.162001,4.10034,0.0,-0.15716,25.6307,-0.0,1.0039980000001378,0.09805517241379313
8720.156996,4.10034,0.0,-0.15716,25.61949,-0.0,0.9949949999991077,0.09805517241379313
8721.157997,4.10034,0.0,-0.15716,25.61949,-0.0,1.0010010000005423,0.09805517241379313
8722.165002,4.10034,0.0,-0.15716,25.82124,-0.0,1.0070049999994808,0.09805517241379313
8723.157996,4.10034,0.0,-0.15716,25.84366,-0.0,0.9929940000001807,0.09805517241379313
8724.156995,4.10034,0.0,-0.15716,25.64191,-0.0,0.9989989999994577,0.09805517241379313
8725.159001,4.10034,0.0,-0.15716,25.6307,-0.0,1.0020060000006197,0.09805517241379313
8726.163995,4.10034,0.0,-0.15716,25.6307,-0.0,1.0049940000008064,0.09805517241379313
8727.161002,4.10034,0.0,-0.15716,25.6307,-0.0,0.9970069999999396,0.09805517241379313
8728.155997,4.10034,0.0,-0.15716,25.6307,-0.0,0.9949949999991077,0.09805517241379313
8729.161997,4.10034,0.0,-0.15716,25.6307,-0.0,1.0059999999994034,0.09805517241379313
8730.162001,4.10034,0.0,-0.15716,25.84366,-0.0,1.0000040000013541,0.09805517241379313
8731.158003,4.10034,0.0,-0.15716,25.84366,-0.0,0.9960019999998622,0.09805517241379313
8732.157997,4.10034,0.0,-0.15716,25.61949,-0.0,0.9999939999997878,0.09805517241379313
8733.163997,4.10034,0.0,-0.15716,25.6307,-0.0,1.0059999999994034,0.09805517241379313
8734.159002,4.10034,0.0,-0.15716,25.6307,-0.0,0.995005000000674,0.09805517241379313
8735.156995,4.10034,0.0,-0.15716,25.83245,-0.0,0.9979929999990418,0.09805517241379313
8736.161999,4.10034,0.0,-0.15716,25.6307,-0.0,1.0050040000005538,0.09805517241379313
8737.156995,4.10034,0.0,-0.15716,25.6307,-0.0,0.9949959999994462,0.09805517241379313
8738.161002,4.10034,0.0,-0.15716,25.6307,-0.0,1.0040070000013657,0.09805517241379313
8739.162003,4.10034,0.0,-0.15716,25.6307,-0.0,1.0010009999987233,0.09805517241379313
8740.159996,4.10034,0.0,-0.15716,25.6307,-0.0,0.9979930000008608,0.09805517241379313
8741.158995,4.10034,0.0,-0.15716,25.6307,-0.0,0.9989989999994577,0.09805517241379313
8742.164994,4.10034,0.0,-0.15716,25.6307,-0.0,1.0059990000008838,0.09805517241379313
8743.157002,4.10034,0.0,-0.15716,25.6307,-0.0,0.9920079999992595,0.09805517241379313
8744.158999,4.10034,0.0,-0.15716,25.6307,-0.0,1.0019969999993918,0.09805517241379313
8745.159003,4.10034,0.0,-0.15716,25.6307,-0.0,1.0000040000013541,0.09805517241379313
8746.158002,4.10034,0.0,-0.15716,25.6307,-0.0,0.9989989999994577,0.09805517241379313
8747.166003,4.10034,0.0,-0.15716,25.64191,-0.0,1.0080010000001494,0.09805517241379313
8748.158001,4.10034,0.0,-0.15716,25.6307,-0.0,0.9919979999995121,0.09805517241379313
8749.155994,4.10034,0.0,-0.15716,25.6307,-0.0,0.9979930000008608,0.09805517241379313
8750.160002,4.10034,0.0,-0.15716,25.6307,-0.0,1.0040079999998852,0.09805517241379313
8751.159001,4.10034,0.0,-0.15716,25.6307,-0.0,0.9989989999994577,0.09805517241379313
8752.157004,4.10034,0.0,-0.15716,25.61949,-0.0,0.9980030000006082,0.09805517241379313
8753.156003,4.10034,0.0,-0.15716,25.61949,-0.0,0.9989989999994577,0.09805517241379313
8754.162002,4.10034,0.0,-0.15716,25.6307,-0.0,1.0059989999990648,0.09805517241379313
8755.161997,4.10034,0.0,-0.15716,25.6307,-0.0,0.9999950000001263,0.09805517241379313
8756.162001,4.10034,0.0,-0.15716,25.6307,-0.0,1.0000040000013541,0.09805517241379313
8757.156997,4.10034,0.0,-0.15716,25.6307,-0.0,0.9949959999994462,0.09805517241379313
8758.157001,4.10034,0.0,-0.15716,25.61949,-0.0,1.0000039999995352,0.09805517241379313
8759.156996,4.10034,0.0,-0.15716,25.61949,-0.0,0.9999950000001263,0.09805517241379313
8760.164001,4.10034,0.0,-0.15716,25.61949,-0.0,1.0070049999994808,0.09805517241379313
8761.160998,4.10034,0.0,-0.15716,25.6307,-0.0,0.9969970000001922,0.09805517241379313
8762.159001,4.10034,0.0,-0.15716,25.6307,-0.0,0.9980030000006082,0.09805517241379313
8763.160002,4.10034,0.0,-0.15716,25.84366,-0.0,1.0010010000005423,0.09805517241379313
8764.161002,4.10034,0.0,-0.15716,25.6307,-0.0,1.0010000000002037,0.09805517241379313
8765.156994,4.10034,0.0,-0.15716,25.6307,-0.0,0.9959920000001148,0.09805517241379313
8766.163003,4.10034,0.0,-0.15716,25.6307,-0.0,1.0060089999988122,0.09805517241379313
8767.164003,4.10034,0.0,-0.15716,25.6307,-0.0,1.0010000000002037,0.09805517241379313
8768.158999,4.10034,0.0,-0.15716,25.6307,-0.0,0.9949959999994462,0.09805517241379313
8769.159004,4.10034,0.0,-0.15716,25.61949,-0.0,1.0000049999998737,0.09805517241379313
8770.158003,4.10034,0.0,-0.15716,25.61949,-0.0,0.9989990000012767,0.09805517241379313
8771.162996,4.10034,0.0,-0.15716,25.83245,-0.0,1.0049929999986489,0.09805517241379313
8772.158002,4.10034,0.0,-0.15716,25.61949,-0.0,0.9950060000010126,0.09805517241379313
8773.157996,4.10034,0.0,-0.15716,25.61949,-0.0,0.9999939999997878,0.09805517241379313
8774.156995,4.10034,0.0,-0.15716,25.61949,-0.0,0.9989989999994577,0.09805517241379313
8775.155994,4.10034,0.0,-0.15716,25.6307,-0.0,0.9989990000012767,0.09805517241379313
8776.162999,4.10034,0.0,-0.15716,25.6307,-0.0,1.0070049999994808,0.09805517241379313
8777.156003,4.10034,0.0,-0.15716,25.6307,-0.0,0.993003999999928,0.09805517241379313
8778.157999,4.10034,0.0,-0.15716,25.6307,-0.0,1.0019959999990533,0.09805517241379313
8779.156998,4.10034,0.0,-0.15716,25.6307,-0.0,0.9989990000012767,0.09805517241379313
8780.155997,4.10034,0.0,-0.15716,25.6307,-0.0,0.9989989999994577,0.09805517241379313
8781.156997,4.10034,0.0,-0.15716,25.6307,-0.0,1.0010000000002037,0.09805517241379313
8782.155996,4.10034,0.0,-0.15716,25.64191,-0.0,0.9989989999994577,0.09805517241379313
8783.159994,4.10034,0.0,-0.15716,25.6307,-0.0,1.0039980000001378,0.09805517241379313
8784.162,4.10034,0.0,-0.15716,25.6307,-0.0,1.0020060000006197,0.09805517241379313
8785.156996,4.10034,0.0,-0.15716,25.61949,-0.0,0.9949959999994462,0.09805517241379313
8786.161999,4.10034,0.0,-0.15716,25.83245,-0.0,1.0050030000002153,0.09805517241379313
8787.158001,4.10034,0.0,-0.15716,25.6307,-0.0,0.9960019999998622,0.09805517241379313
8788.157,4.10034,0.0,-0.15716,25.83245,-0.0,0.9989989999994577,0.09805517241379313
8789.160002,4.10034,0.0,-0.15716,25.61949,-0.0,1.0030020000012883,0.09805517241379313
8790.156003,4.10034,0.0,-0.15716,25.61949,-0.0,0.9960009999995236,0.09805517241379313
8791.160997,4.10034,0.0,-0.15716,25.61949,-0.0,1.0049940000008064,0.09805517241379313
8792.156998,4.10034,0.0,-0.15716,25.6307,-0.0,0.9960009999995236,0.09805517241379313
8793.162002,4.10034,0.0,-0.15716,25.61949,-0.0,1.0050039999987348,0.09805517241379313
8794.161,4.10034,0.0,-0.15716,25.61949,-0.0,0.9989980000009382,0.09805517241379313
8795.155996,4.10034,0.0,-0.15716,25.82124,-0.0,0.9949959999994462,0.09805517241379313
8796.163997,4.10034,0.0,-0.15716,25.61949,-0.0,1.0080010000001494,0.09805517241379313
8797.164002,4.10034,0.0,-0.15716,25.61949,-0.0,1.0000049999998737,0.09805517241379313
8798.163,4.10034,0.0,-0.15716,25.61949,-0.0,0.9989980000009382,0.09805517241379313
8799.161004,4.10034,0.0,-0.15716,25.6307,-0.0,0.9980039999991277,0.09805517241379313
8800.158997,4.10034,0.0,-0.15716,25.61949,-0.0,0.9979930000008608,0.09805517241379313
8801.157,4.10034,0.0,-0.15716,25.61949,-0.0,0.9980029999987892,0.09805517241379313
8802.155998,4.10034,0.0,-0.15716,25.6307,-0.0,0.9989980000009382,0.09805517241379313
8803.164995,4.10034,0.0,-0.15716,25.61949,-0.0,1.008996999998999,0.09805517241379313
8804.160001,4.10034,0.0,-0.15716,25.61949,-0.0,0.9950060000010126,0.09805517241379313
8805.163999,4.10034,0.0,-0.15716,25.61949,-0.0,1.0039980000001378,0.09805517241379313
8806.157998,4.10034,0.0,-0.15716,25.60828,-0.0,0.9939990000002581,0.09805517241379313
8807.161,4.10034,0.0,-0.15716,25.61949,-0.0,1.0030019999994693,0.09805517241379313
8808.159999,4.10034,0.0,-0.15716,25.83245,-0.0,0.9989989999994577,0.09805517241379313
8809.161,4.10034,0.0,-0.15716,25.61949,-0.0,1.0010010000005423,0.09805517241379313
8810.157001,4.10034,0.0,-0.15716,25.61949,-0.0,0.9960009999995236,0.09805517241379313
8811.165002,4.10034,0.0,-0.15716,25.61949,-0.0,1.0080010000001494,0.09805517241379313
8812.157,4.10034,0.0,-0.15716,25.60828,-0.0,0.9919979999995121,0.09805517241379313
8813.156995,4.10034,0.0,-0.15716,25.61949,-0.0,0.9999950000001263,0.09805517241379313
8814.156999,4.10034,0.0,-0.15716,25.6307,-0.0,1.0000040000013541,0.09805517241379313
8815.160001,4.10034,0.0,-0.15716,25.6307,-0.0,1.0030019999994693,0.09805517241379313
8816.159996,4.10034,0.0,-0.15716,25.61949,-0.0,0.9999950000001263,0.09805517241379313
8817.165,4.10034,0.0,-0.15716,25.61949,-0.0,1.0050040000005538,0.09805517241379313
8818.156998,4.10034,0.0,-0.15716,25.61949,-0.0,0.9919979999995121,0.09805517241379313
8819.164003,4.10034,0.0,-0.15716,25.61949,-0.0,1.0070049999994808,0.09805517241379313
8820.161,4.10034,0.0,-0.15716,25.61949,-0.0,0.9969970000001922,0.09805517241379313
8821.159003,4.10034,0.0,-0.15716,25.61949,-0.0,0.9980030000006082,0.09805517241379313
8822.158002,4.10034,0.0,-0.15716,25.6307,-0.0,0.9989989999994577,0.09805517241379313
8823.159003,4.10034,0.0,-0.15716,25.61949,-0.0,1.0010010000005423,0.09805517241379313
8824.163,4.10034,0.0,-0.15716,25.6307,-0.0,1.0039969999997993,0.09805517241379313
8825.157,4.10034,0.0,-0.15716,25.6307,-0.0,0.9939999999987776,0.09805517241379313
8826.161994,4.10034,0.0,-0.15716,25.84366,-0.0,1.0049940000008064,0.09805517241379313
8827.156004,4.10034,0.0,-0.15716,25.6307,-0.0,0.994010000000344,0.09805517241379313
8828.162003,4.10034,0.0,-0.15716,25.61949,-0.0,1.0059989999990648,0.09805517241379313
8829.154997,4.10034,0.0,-0.15716,25.61949,-0.0,0.9929940000001807,0.09805517241379313
8830.155997,4.10034,0.0,-0.15716,25.6307,-0.0,1.0010000000002037,0.09805517241379313
8831.158999,4.10034,0.0,-0.15716,25.6307,-0.0,1.0030019999994693,0.09805517241379313
8832.164003,4.10034,0.0,-0.15716,25.61949,-0.0,1.0050040000005538,0.09805517241379313
8833.159994,4.10034,0.0,-0.15716,25.61949,-0.0,0.9959909999997762,0.09805517241379313
8834.155996,4.10034,0.0,-0.15716,25.61949,-0.0,0.9960019999998622,0.09805517241379313
8835.161995,4.10034,0.0,-0.15716,25.61949,-0.0,1.0059990000008838,0.09805517241379313
8836.162,4.10034,0.0,-0.15716,25.61949,-0.0,1.0000049999998737,0.09805517241379313
8837.163,4.10034,0.0,-0.15716,25.61949,-0.0,1.0010000000002037,0.09805517241379313
8838.161003,4.10034,0.0,-0.15716,25.83245,-0.0,0.9980029999987892,0.09805517241379313
8839.158996,4.10034,0.0,-0.15716,25.61949,-0.0,0.9979930000008608,0.09805517241379313
8840.162994,4.10034,0.0,-0.15716,25.61949,-0.0,1.0039980000001378,0.09805517241379313
8841.162003,4.10034,0.0,-0.15716,25.6307,-0.0,0.9990089999992051,0.09805517241379313
8842.161002,4.10034,0.0,-0.15716,25.6307,-0.0,0.9989990000012767,0.09805517241379313
8843.157999,4.10034,0.0,-0.15716,25.61949,-0.0,0.9969969999983732,0.09805517241379313
8844.158999,4.10034,0.0,-0.15716,25.61949,-0.0,1.0010000000002037,0.09805517241379313
8845.155996,4.10034,0.0,-0.15716,25.6307,-0.0,0.9969970000001922,0.09805517241379313
8846.161,4.10034,0.0,-0.15716,25.61949,-0.0,1.0050040000005538,0.09805517241379313
8847.155996,4.10034,0.0,-0.15716,25.61949,-0.0,0.9949959999994462,0.09805517241379313
8848.160999,4.10034,0.0,-0.15716,25.61949,-0.0,1.0050030000002153,0.09805517241379313
8849.161004,4.10034,0.0,-0.15716,25.6307,-0.0,1.0000049999998737,0.09805517241379313
8850.156995,4.10034,0.0,-0.15716,25.61949,-0.0,0.9959909999997762,0.09805517241379313
8851.161999,4.10034,0.0,-0.15716,25.6307,-0.0,1.0050040000005538,0.09805517241379313
8852.162004,4.10034,0.0,-0.15716,25.61949,-0.0,1.0000049999998737,0.09805517241379313
8853.162994,4.10034,0.0,-0.15716,25.6307,-0.0,1.0009900000004563,0.09805517241379313
8854.158,4.10034,0.0,-0.15716,25.6307,-0.0,0.9950059999991936,0.09805517241379313
8855.163999,4.10034,0.0,-0.15716,25.61949,-0.0,1.0059990000008838,0.09805517241379313
8856.162002,4.10034,0.0,-0.15716,25.6307,-0.0,0.9980029999987892,0.09805517241379313
8857.161001,4.10034,0.0,-0.15716,25.6307,-0.0,0.9989990000012767,0.09805517241379313
8858.164999,4.10034,0.0,-0.15716,25.61949,-0.0,1.0039980000001378,0.09805517241379313
8859.158998,4.10034,0.0,-0.15716,25.6307,-0.0,0.9939990000002581,0.09805517241379313
8860.157997,4.10034,0.0,-0.15716,25.6307,-0.0,0.9989989999994577,0.09805517241379313
8861.156,4.10034,0.0,-0.15716,25.61949,-0.0,0.9980030000006082,0.09805517241379313
8862.159998,4.10034,0.0,-0.15716,25.84366,-0.0,1.0039979999983188,0.09805517241379313
8863.156995,4.10034,0.0,-0.15716,25.84366,-0.0,0.9969970000001922,0.09805517241379313
8864.161003,4.10034,0.0,-0.15716,25.61949,-0.0,1.0040079999998852,0.09805517241379313
8865.165001,4.10034,0.0,-0.15716,25.6307,-0.0,1.0039980000001378,0.09805517241379313
8866.164,4.10034,0.0,-0.15716,25.61949,-0.0,0.9989990000012767,0.09805517241379313
8867.158995,4.10034,0.0,-0.15716,25.61949,-0.0,0.9949949999991077,0.09805517241379313
8868.159996,4.10034,0.0,-0.15716,25.83245,-0.0,1.0010010000005423,0.09805517241379313
8869.162002,4.10034,0.0,-0.15716,25.83245,-0.0,1.0020059999988007,0.09805517241379313
8870.163998,4.10034,0.0,-0.15716,25.61949,-0.0,1.0019960000008723,0.09805517241379313
8871.162001,4.10034,0.0,-0.15716,25.61949,-0.0,0.9980030000006082,0.09805517241379313
8872.156997,4.10034,0.0,-0.15716,25.61949,-0.0,0.9949959999994462,0.09805517241379313
8873.162996,4.10034,0.0,-0.15716,25.6307,-0.0,1.0059989999990648,0.09805517241379313
8874.158997,4.10034,0.0,-0.15716,25.61949,-0.0,0.9960010000013426,0.09805517241379313
8875.155995,4.10034,0.0,-0.15716,25.61949,-0.0,0.9969979999987117,0.09805517241379313
8876.158997,4.10034,0.0,-0.15716,25.6307,-0.0,1.0030020000012883,0.09805517241379313
8877.157,4.10034,0.0,-0.15716,25.6307,-0.0,0.9980029999987892,0.09805517241379313
8878.160997,4.10034,0.0,-0.15716,25.6307,-0.0,1.0039970000016183,0.09805517241379313
8879.159996,4.10034,0.0,-0.15716,25.61949,-0.0,0.9989989999994577,0.09805517241379313
8880.157999,4.10034,0.0,-0.15716,25.61949,-0.0,0.9980029999987892,0.09805517241379313
8881.156002,4.10034,0.0,-0.15716,25.61949,-0.0,0.9980030000006082,0.09805517241379313
8882.16,4.10034,0.0,-0.15716,25.61949,-0.0,1.0039980000001378,0.09805517241379313
8883.158999,4.10034,0.0,-0.15716,25.79882,-0.0,0.9989989999994577,0.09805517241379313
8884.157002,4.10034,0.0,-0.15716,25.61949,-0.0,0.9980030000006082,0.09805517241379313
8885.161,4.10034,0.0,-0.15716,25.83245,-0.0,1.0039980000001378,0.09805517241379313
8886.155995,4.10034,0.0,-0.15716,25.83245,-0.0,0.9949949999991077,0.09805517241379313
8887.156,4.10034,0.0,-0.15716,25.6307,-0.0,1.0000050000016927,0.09805517241379313
8888.164001,4.10034,0.0,-0.15716,25.6307,-0.0,1.0080009999983304,0.09805517241379313
8889.161994,4.10034,0.0,-0.15716,25.6307,-0.0,0.9979930000008608,0.09805517241379313
8890.157,4.10034,0.0,-0.15716,25.73157,-0.0,0.9950059999991936,0.09805517241379313
8891.160002,4.10034,0.0,-0.15716,25.6307,-0.0,1.0030020000012883,0.09805517241379313
8892.159996,4.10034,0.0,-0.15716,25.6307,-0.0,0.9999939999997878,0.09805517241379313
8893.157003,4.10034,0.0,-0.15716,25.6307,-0.0,0.9970069999999396,0.09805517241379313
8894.161001,4.10034,0.0,-0.15716,25.61949,-0.0,1.0039980000001378,0.09805517241379313
8895.162997,4.10034,0.0,-0.15716,25.6307,-0.0,1.0019959999990533,0.09805517241379313
8896.165999,4.10034,0.0,-0.15716,25.65312,-0.0,1.0030020000012883,0.09805517241379313
8897.157002,4.10034,0.0,-0.15716,25.83245,-0.0,0.9910029999991821,0.09805517241379313
8898.158998,4.10034,0.0,-0.15716,25.6307,-0.0,1.0019960000008723,0.09805517241379313
8899.157001,4.10034,0.0,-0.15716,25.83245,-0.0,0.9980029999987892,0.09805517241379313
8900.163,4.10034,0.0,-0.15716,25.61949,-0.0,1.0059990000008838,0.09805517241379313
8901.159002,4.10034,0.0,-0.15716,25.6307,-0.0,0.9960019999998622,0.09805517241379313
8902.163995,4.10034,0.0,-0.15716,25.6307,-0.0,1.0049930000004679,0.09805517241379313
8903.164,4.10034,0.0,-0.15716,25.83245,-0.0,1.0000049999998737,0.09805517241379313
8904.160002,4.10034,0.0,-0.15716,25.6307,-0.0,0.9960019999998622,0.09805517241379313
8905.161002,4.10034,0.0,-0.15716,25.6307,-0.0,1.0010000000002037,0.09805517241379313
8906.157999,4.10034,0.0,-0.15716,25.6307,-0.0,0.9969969999983732,0.09805517241379313
8907.159995,4.10034,0.0,-0.15716,25.6307,-0.0,1.0019960000008723,0.09805517241379313
8908.157998,4.10034,0.0,-0.15716,25.64191,-0.0,0.9980030000006082,0.09805517241379313
8909.156997,4.10034,0.0,-0.15716,25.61949,-0.0,0.9989989999994577,0.09805517241379313
8910.155,4.10034,0.0,-0.15716,25.6307,-0.0,0.9980030000006082,0.09805517241379313
8911.156996,4.10034,0.0,-0.15716,25.6307,-0.0,1.0019959999990533,0.09805517241379313
8912.157997,4.10034,0.0,-0.15716,25.61949,-0.0,1.0010010000005423,0.09805517241379313
8913.163,4.10034,0.0,-0.15716,25.64191,-0.0,1.0050030000002153,0.09805517241379313
8914.155994,4.10034,0.0,-0.15716,25.6307,-0.0,0.9929940000001807,0.09805517241379313
8915.160998,4.10034,0.0,-0.15716,25.6307,-0.0,1.0050039999987348,0.09805517241379313
8916.156999,4.10034,0.0,-0.15716,25.6307,-0.0,0.9960010000013426,0.09805517241379313
8917.162999,4.10034,0.0,-0.15716,25.6307,-0.0,1.0059999999994034,0.09805517241379313
8918.159,4.10034,0.0,-0.15716,25.6307,-0.0,0.9960009999995236,0.09805517241379313
8919.157003,4.10034,0.0,-0.15716,25.6307,-0.0,0.9980030000006082,0.09805517241379313
8920.158999,4.10034,0.0,-0.15716,25.6307,-0.0,1.0019959999990533,0.09805517241379313
8921.162997,4.10034,0.0,-0.15716,25.6307,-0.0,1.0039980000001378,0.09805517241379313
8922.163002,4.10034,0.0,-0.15716,25.6307,-0.0,1.0000049999998737,0.09805517241379313
8923.162996,4.10034,0.0,-0.15716,25.6307,-0.0,0.9999939999997878,0.09805517241379313
8924.163001,4.10034,0.0,-0.15716,25.84366,-0.0,1.0000050000016927,0.09805517241379313
8925.162996,4.10034,0.0,-0.15716,25.84366,-0.0,0.9999949999983073,0.09805517241379313
8926.154994,4.10034,0.0,-0.15716,25.6307,-0.0,0.9919980000013311,0.09805517241379313
8927.157996,4.10034,0.0,-0.15716,25.6307,-0.0,1.0030019999994693,0.09805517241379313
8928.162004,4.10034,0.0,-0.15716,25.6307,-0.0,1.0040079999998852,0.09805517241379313
8929.159001,4.10034,0.0,-0.15716,25.6307,-0.0,0.9969970000001922,0.09805517241379313
8930.157004,4.10034,0.0,-0.15716,25.6307,-0.0,0.9980030000006082,0.09805517241379313
8931.163999,4.10034,0.0,-0.15716,25.6307,-0.0,1.0069949999997334,0.09805517241379313
8932.162998,4.10034,0.0,-0.15716,25.64191,-0.0,0.9989989999994577,0.09805517241379313
8933.159995,4.10034,0.0,-0.15716,25.84366,-0.0,0.9969970000001922,0.09805517241379313
8934.157998,4.10034,0.0,-0.15716,25.84366,-0.0,0.9980030000006082,0.09805517241379313
8935.158999,4.10034,0.0,-0.15716,25.84366,-0.0,1.0010009999987233,0.09805517241379313
8936.162001,4.10034,0.0,-0.15716,25.6307,-0.0,1.0030020000012883,0.09805517241379313
8937.158002,4.10034,0.0,-0.15716,25.6307,-0.0,0.9960009999995236,0.09805517241379313
8938.162,4.10034,0.0,-0.15716,25.84366,-0.0,1.0039980000001378,0.09805517241379313
8939.156,4.10034,0.0,-0.15716,25.6307,-0.0,0.9940000000005966,0.09805517241379313
8940.162995,4.10034,0.0,-0.15716,25.6307,-0.0,1.0069949999997334,0.09805517241379313
8941.162004,4.10034,0.0,-0.15716,25.6307,-0.0,0.9990089999992051,0.09805517241379313
8942.157995,4.10034,0.0,-0.15716,25.83245,-0.0,0.9959909999997762,0.09805517241379313
8943.156994,4.10034,0.0,-0.15716,25.61949,-0.0,0.9989990000012767,0.09805517241379313
8944.159996,4.10034,0.0,-0.15716,25.6307,-0.0,1.0030019999994693,0.09805517241379313
8945.16,4.10034,0.0,-0.15716,25.6307,-0.0,1.0000039999995352,0.09805517241379313
8946.156998,4.10034,0.0,-0.15716,25.6307,-0.0,0.9969980000005307,0.09805517241379313
8947.157998,4.10034,0.0,-0.15716,25.61949,-0.0,1.0010000000002037,0.09805517241379313
8948.163002,4.10034,0.0,-0.15716,25.6307,-0.0,1.0050039999987348,0.09805517241379313
8949.159003,4.10034,0.0,-0.15716,25.6307,-0.0,0.9960010000013426,0.09805517241379313
8950.158998,4.10034,0.0,-0.15716,25.6307,-0.0,0.9999950000001263,0.09805517241379313
8951.157996,4.10034,0.0,-0.15716,25.6307,-0.0,0.9989979999991192,0.09805517241379313
8952.161994,4.10034,0.0,-0.15716,25.61949,-0.0,1.0039980000001378,0.09805517241379313
8953.157,4.10034,0.0,-0.15716,25.6307,-0.0,0.9950059999991936,0.09805517241379313
8954.155999,4.10034,0.0,-0.15716,25.6307,-0.0,0.9989990000012767,0.09805517241379313
8955.159001,4.10034,0.0,-0.15716,25.84366,-0.0,1.0030019999994693,0.09805517241379313
8956.160997,4.10034,0.0,-0.15716,25.84366,-0.0,1.0019960000008723,0.09805517241379313
8957.161001,4.10034,0.0,-0.15716,25.6307,-0.0,1.0000039999995352,0.09805517241379313
8958.158994,4.10034,0.0,-0.15716,25.73157,-0.0,0.9979929999990418,0.09805517241379313
8959.156002,4.10034,0.0,-0.15716,25.84366,-0.0,0.9970080000002781,0.09805517241379313
8960.160995,4.10034,0.0,-0.15716,25.6307,-0.0,1.0049930000004679,0.09805517241379313
8961.165003,4.10034,0.0,-0.15716,25.61949,-0.0,1.0040079999998852,0.09805517241379313
8962.162,4.10034,0.0,-0.15716,25.6307,-0.0,0.9969970000001922,0.09805517241379313
8963.154994,4.10034,0.0,-0.15716,25.83245,-0.0,0.9929940000001807,0.09805517241379313
8964.164001,4.10034,0.0,-0.15716,25.6307,-0.0,1.0090069999987463,0.09805517241379313
8965.160998,4.10034,0.0,-0.15716,25.83245,-0.0,0.9969970000001922,0.09805517241379313
8966.159001,4.10034,0.0,-0.15716,25.61949,-0.0,0.9980030000006082,0.09805517241379313
8967.165001,4.10034,0.0,-0.15716,25.61949,-0.0,1.0059999999994034,0.09805517241379313
8968.156999,4.10034,0.0,-0.15716,25.61949,-0.0,0.9919980000013311,0.09805517241379313
8969.160997,4.10034,0.0,-0.15716,25.61949,-0.0,1.0039980000001378,0.09805517241379313
8970.159996,4.10034,0.0,-0.15716,25.61949,-0.0,0.9989989999994577,0.09805517241379313
8971.16,4.10034,0.0,-0.15716,25.61949,-0.0,1.0000039999995352,0.09805517241379313
8972.156997,4.10034,0.0,-0.15716,25.6307,-0.0,0.9969970000001922,0.09805517241379313
8973.155996,4.10034,0.0,-0.15716,25.84366,-0.0,0.9989989999994577,0.09805517241379313
8974.161,4.10034,0.0,-0.15716,25.6307,-0.0,1.0050040000005538,0.09805517241379313
8975.155995,4.10034,0.0,-0.15716,25.61949,-0.0,0.9949949999991077,0.09805517241379313
8976.163001,4.10034,0.0,-0.15716,25.61949,-0.0,1.0070060000016383,0.09805517241379313
8977.155995,4.10034,0.0,-0.15716,25.84366,-0.0,0.9929939999983617,0.09805517241379313
8978.156995,4.10034,0.0,-0.15716,25.84366,-0.0,1.0010000000002037,0.09805517241379313
8979.164,4.10034,0.0,-0.15716,25.6307,-0.0,1.0070050000012998,0.09805517241379313
8980.156994,4.10034,0.0,-0.15716,25.6307,-0.0,0.9929940000001807,0.09805517241379313
8981.159,4.10034,0.0,-0.15716,25.73157,-0.0,1.0020059999988007,0.09805517241379313
8982.163994,4.10034,0.0,-0.15716,25.61949,-0.0,1.0049940000008064,0.09805517241379313
